cat	x	y	lon	lat	country	state
497570	1071	827	-73.0	7.4	COL	ST
497571	1071	828	-73.0	7.3	COL	ST
497572	1071	829	-73.0	7.2	COL	ST
497573	1071	830	-73.0	7.1	COL	ST
497574	1071	831	-73.0	7.0	COL	ST
497575	1071	832	-73.0	6.9	COL	ST
497576	1071	833	-73.0	6.8	COL	ST
497577	1071	834	-73.0	6.7	COL	ST
497578	1071	835	-73.0	6.6	COL	ST
497579	1071	836	-73.0	6.5	COL	ST
497580	1071	837	-73.0	6.4	COL	ST
497581	1071	838	-73.0	6.3	COL	ST
497582	1071	839	-73.0	6.2	COL	ST
497583	1071	840	-73.0	6.1	COL	ST
497584	1071	841	-73.0	6.0	COL	ST
497585	1071	842	-73.0	5.9	COL	BY
497586	1071	843	-73.0	5.8	COL	BY
497587	1071	844	-73.0	5.7	COL	BY
497588	1071	845	-73.0	5.6	COL	BY
497589	1071	846	-73.0	5.5	COL	BY
497590	1071	847	-73.0	5.4	COL	BY
497591	1071	848	-73.0	5.3	COL	BY
497592	1071	849	-73.0	5.2	COL	BY
497593	1071	850	-73.0	5.1	COL	BY
497594	1071	851	-73.0	5.0	COL	BY
497595	1071	852	-73.0	4.9	COL	CS
497596	1071	853	-73.0	4.8	COL	CS
497597	1071	854	-73.0	4.7	COL	CS
497598	1071	855	-73.0	4.6	COL	ME
497599	1071	856	-73.0	4.5	COL	ME
497600	1071	857	-73.0	4.4	COL	ME
497601	1071	858	-73.0	4.3	COL	ME
497602	1071	859	-73.0	4.2	COL	ME
497603	1071	860	-73.0	4.1	COL	ME
497604	1071	861	-73.0	4.0	COL	ME
497605	1071	862	-73.0	3.9	COL	ME
497606	1071	863	-73.0	3.8	COL	ME
497607	1071	864	-73.0	3.7	COL	ME
497608	1071	865	-73.0	3.6	COL	ME
497609	1071	866	-73.0	3.5	COL	ME
497610	1071	867	-73.0	3.4	COL	ME
497611	1071	868	-73.0	3.3	COL	ME
497612	1071	869	-73.0	3.2	COL	ME
497613	1071	870	-73.0	3.1	COL	ME
497614	1071	871	-73.0	3.0	COL	ME
497615	1071	872	-73.0	2.9	COL	ME
497616	1071	873	-73.0	2.8	COL	ME
497617	1071	874	-73.0	2.7	COL	ME
497618	1071	875	-73.0	2.6	COL	ME
497619	1071	876	-73.0	2.5	COL	ME
497620	1071	877	-73.0	2.4	COL	GV
497621	1071	878	-73.0	2.3	COL	GV
497622	1071	879	-73.0	2.2	COL	GV
497623	1071	880	-73.0	2.1	COL	GV
497624	1071	881	-73.0	2.0	COL	GV
497625	1071	882	-73.0	1.9	COL	GV
497626	1071	883	-73.0	1.8	COL	GV
497627	1071	884	-73.0	1.7	COL	GV
497628	1071	885	-73.0	1.6	COL	GV
497629	1071	886	-73.0	1.5	COL	GV
497630	1071	887	-73.0	1.4	COL	GV
497631	1071	888	-73.0	1.3	COL	GV
497632	1071	889	-73.0	1.2	COL	GV
497633	1071	890	-73.0	1.1	COL	GV
497634	1071	891	-73.0	1.0	COL	GV
497635	1071	892	-73.0	0.9	COL	CQ
497636	1071	893	-73.0	0.8	COL	CQ
497637	1071	894	-73.0	0.7	COL	CQ
497638	1071	895	-73.0	0.6	COL	CQ
497639	1071	896	-73.0	0.5	COL	CQ
497640	1071	897	-73.0	0.4	COL	CQ
497641	1071	898	-73.0	0.3	COL	CQ
497642	1071	899	-73.0	0.2	COL	CQ
497643	1071	900	-73.0	0.1	COL	CQ
497644	1071	901	-73.0	0.0	COL	CQ
497645	1071	902	-73.0	-0.1	COL	CQ
497646	1071	903	-73.0	-0.2	COL	CQ
497647	1071	904	-73.0	-0.3	COL	CQ
497648	1071	905	-73.0	-0.4	COL	CQ
497649	1071	906	-73.0	-0.5	COL	CQ
497650	1071	907	-73.0	-0.6	COL	AM
497651	1071	908	-73.0	-0.7	COL	AM
497652	1071	909	-73.0	-0.8	COL	AM
497653	1071	910	-73.0	-0.9	COL	AM
497654	1071	911	-73.0	-1.0	COL	AM
497655	1071	912	-73.0	-1.1	COL	AM
497656	1071	913	-73.0	-1.2	COL	AM
497657	1071	914	-73.0	-1.3	COL	AM
497658	1071	915	-73.0	-1.4	COL	AM
497659	1071	916	-73.0	-1.5	COL	AM
497660	1071	917	-73.0	-1.6	COL	AM
497661	1071	918	-73.0	-1.7	COL	AM
497662	1071	919	-73.0	-1.8	COL	AM
497663	1071	920	-73.0	-1.9	COL	AM
497664	1071	921	-73.0	-2.0	COL	AM
497665	1071	922	-73.0	-2.1	COL	AM
497666	1071	923	-73.0	-2.2	COL	AM
497667	1071	924	-73.0	-2.3	COL	AM
498576	1072	786	-72.9	11.5	COL	LG
498577	1072	787	-72.9	11.4	COL	LG
498578	1072	788	-72.9	11.3	COL	LG
498579	1072	789	-72.9	11.2	COL	LG
498580	1072	790	-72.9	11.1	COL	LG
498581	1072	791	-72.9	11.0	COL	LG
498582	1072	792	-72.9	10.9	COL	LG
498583	1072	793	-72.9	10.8	COL	LG
498584	1072	794	-72.9	10.7	COL	LG
498585	1072	795	-72.9	10.6	COL	LG
498586	1072	796	-72.9	10.5	COL	LG
498600	1072	810	-72.9	9.1	COL	NS
498601	1072	811	-72.9	9.0	COL	NS
498602	1072	812	-72.9	8.9	COL	NS
498603	1072	813	-72.9	8.8	COL	NS
498604	1072	814	-72.9	8.7	COL	NS
498605	1072	815	-72.9	8.6	COL	NS
498606	1072	816	-72.9	8.5	COL	NS
498607	1072	817	-72.9	8.4	COL	NS
498608	1072	818	-72.9	8.3	COL	NS
498609	1072	819	-72.9	8.2	COL	NS
498610	1072	820	-72.9	8.1	COL	NS
498611	1072	821	-72.9	8.0	COL	NS
498612	1072	822	-72.9	7.9	COL	NS
498613	1072	823	-72.9	7.8	COL	NS
498614	1072	824	-72.9	7.7	COL	NS
498615	1072	825	-72.9	7.6	COL	NS
498616	1072	826	-72.9	7.5	COL	NS
498617	1072	827	-72.9	7.4	COL	ST
498618	1072	828	-72.9	7.3	COL	ST
498619	1072	829	-72.9	7.2	COL	ST
498620	1072	830	-72.9	7.1	COL	ST
498621	1072	831	-72.9	7.0	COL	ST
498622	1072	832	-72.9	6.9	COL	ST
498623	1072	833	-72.9	6.8	COL	ST
498624	1072	834	-72.9	6.7	COL	ST
498625	1072	835	-72.9	6.6	COL	ST
498626	1072	836	-72.9	6.5	COL	ST
498627	1072	837	-72.9	6.4	COL	ST
498628	1072	838	-72.9	6.3	COL	ST
498629	1072	839	-72.9	6.2	COL	ST
498630	1072	840	-72.9	6.1	COL	BY
498631	1072	841	-72.9	6.0	COL	BY
498632	1072	842	-72.9	5.9	COL	BY
498633	1072	843	-72.9	5.8	COL	BY
498634	1072	844	-72.9	5.7	COL	BY
498635	1072	845	-72.9	5.6	COL	BY
498636	1072	846	-72.9	5.5	COL	BY
498637	1072	847	-72.9	5.4	COL	BY
498638	1072	848	-72.9	5.3	COL	BY
498639	1072	849	-72.9	5.2	COL	CS
498640	1072	850	-72.9	5.1	COL	CS
498641	1072	851	-72.9	5.0	COL	CS
498642	1072	852	-72.9	4.9	COL	CS
498643	1072	853	-72.9	4.8	COL	CS
498644	1072	854	-72.9	4.7	COL	CS
498645	1072	855	-72.9	4.6	COL	CS
498646	1072	856	-72.9	4.5	COL	CS
498647	1072	857	-72.9	4.4	COL	ME
498648	1072	858	-72.9	4.3	COL	ME
498649	1072	859	-72.9	4.2	COL	ME
498650	1072	860	-72.9	4.1	COL	ME
498651	1072	861	-72.9	4.0	COL	ME
498652	1072	862	-72.9	3.9	COL	ME
498653	1072	863	-72.9	3.8	COL	ME
498654	1072	864	-72.9	3.7	COL	ME
498655	1072	865	-72.9	3.6	COL	ME
498656	1072	866	-72.9	3.5	COL	ME
498657	1072	867	-72.9	3.4	COL	ME
498658	1072	868	-72.9	3.3	COL	ME
498659	1072	869	-72.9	3.2	COL	ME
498660	1072	870	-72.9	3.1	COL	ME
498661	1072	871	-72.9	3.0	COL	ME
498662	1072	872	-72.9	2.9	COL	ME
498663	1072	873	-72.9	2.8	COL	ME
498664	1072	874	-72.9	2.7	COL	ME
498665	1072	875	-72.9	2.6	COL	ME
498666	1072	876	-72.9	2.5	COL	GV
498667	1072	877	-72.9	2.4	COL	GV
498668	1072	878	-72.9	2.3	COL	GV
498669	1072	879	-72.9	2.2	COL	GV
498670	1072	880	-72.9	2.1	COL	GV
498671	1072	881	-72.9	2.0	COL	GV
498672	1072	882	-72.9	1.9	COL	GV
498673	1072	883	-72.9	1.8	COL	GV
498674	1072	884	-72.9	1.7	COL	GV
498675	1072	885	-72.9	1.6	COL	GV
498676	1072	886	-72.9	1.5	COL	GV
498677	1072	887	-72.9	1.4	COL	GV
498678	1072	888	-72.9	1.3	COL	GV
498679	1072	889	-72.9	1.2	COL	GV
498680	1072	890	-72.9	1.1	COL	GV
498681	1072	891	-72.9	1.0	COL	CQ
498682	1072	892	-72.9	0.9	COL	CQ
498683	1072	893	-72.9	0.8	COL	CQ
498684	1072	894	-72.9	0.7	COL	CQ
498685	1072	895	-72.9	0.6	COL	CQ
498686	1072	896	-72.9	0.5	COL	CQ
498687	1072	897	-72.9	0.4	COL	CQ
498688	1072	898	-72.9	0.3	COL	CQ
498689	1072	899	-72.9	0.2	COL	CQ
498690	1072	900	-72.9	0.1	COL	CQ
498691	1072	901	-72.9	0.0	COL	CQ
498692	1072	902	-72.9	-0.1	COL	CQ
498693	1072	903	-72.9	-0.2	COL	CQ
498694	1072	904	-72.9	-0.3	COL	CQ
498695	1072	905	-72.9	-0.4	COL	CQ
498696	1072	906	-72.9	-0.5	COL	CQ
498697	1072	907	-72.9	-0.6	COL	AM
498698	1072	908	-72.9	-0.7	COL	AM
498699	1072	909	-72.9	-0.8	COL	AM
498700	1072	910	-72.9	-0.9	COL	AM
498701	1072	911	-72.9	-1.0	COL	AM
498702	1072	912	-72.9	-1.1	COL	AM
498703	1072	913	-72.9	-1.2	COL	AM
498704	1072	914	-72.9	-1.3	COL	AM
498705	1072	915	-72.9	-1.4	COL	AM
498706	1072	916	-72.9	-1.5	COL	AM
498707	1072	917	-72.9	-1.6	COL	AM
498708	1072	918	-72.9	-1.7	COL	AM
498709	1072	919	-72.9	-1.8	COL	AM
498710	1072	920	-72.9	-1.9	COL	AM
498711	1072	921	-72.9	-2.0	COL	AM
498712	1072	922	-72.9	-2.1	COL	AM
498713	1072	923	-72.9	-2.2	COL	AM
498714	1072	924	-72.9	-2.3	COL	AM
498715	1072	925	-72.9	-2.4	COL	AM
499634	1073	785	-72.8	11.6	COL	LG
499635	1073	786	-72.8	11.5	COL	LG
499636	1073	787	-72.8	11.4	COL	LG
499637	1073	788	-72.8	11.3	COL	LG
499638	1073	789	-72.8	11.2	COL	LG
499639	1073	790	-72.8	11.1	COL	LG
499640	1073	791	-72.8	11.0	COL	LG
499641	1073	792	-72.8	10.9	COL	LG
499642	1073	793	-72.8	10.8	COL	LG
499643	1073	794	-72.8	10.7	COL	LG
499659	1073	810	-72.8	9.1	COL	NS
499660	1073	811	-72.8	9.0	COL	NS
499661	1073	812	-72.8	8.9	COL	NS
499662	1073	813	-72.8	8.8	COL	NS
499663	1073	814	-72.8	8.7	COL	NS
499664	1073	815	-72.8	8.6	COL	NS
499665	1073	816	-72.8	8.5	COL	NS
499666	1073	817	-72.8	8.4	COL	NS
499667	1073	818	-72.8	8.3	COL	NS
499668	1073	819	-72.8	8.2	COL	NS
499669	1073	820	-72.8	8.1	COL	NS
499670	1073	821	-72.8	8.0	COL	NS
499671	1073	822	-72.8	7.9	COL	NS
499672	1073	823	-72.8	7.8	COL	NS
499673	1073	824	-72.8	7.7	COL	NS
499674	1073	825	-72.8	7.6	COL	NS
499675	1073	826	-72.8	7.5	COL	NS
499676	1073	827	-72.8	7.4	COL	NS
499677	1073	828	-72.8	7.3	COL	NS
499678	1073	829	-72.8	7.2	COL	NS
499679	1073	830	-72.8	7.1	COL	NS
499680	1073	831	-72.8	7.0	COL	ST
499681	1073	832	-72.8	6.9	COL	ST
499682	1073	833	-72.8	6.8	COL	ST
499683	1073	834	-72.8	6.7	COL	ST
499684	1073	835	-72.8	6.6	COL	ST
499685	1073	836	-72.8	6.5	COL	ST
499686	1073	837	-72.8	6.4	COL	ST
499687	1073	838	-72.8	6.3	COL	ST
499688	1073	839	-72.8	6.2	COL	BY
499689	1073	840	-72.8	6.1	COL	BY
499690	1073	841	-72.8	6.0	COL	BY
499691	1073	842	-72.8	5.9	COL	BY
499692	1073	843	-72.8	5.8	COL	BY
499693	1073	844	-72.8	5.7	COL	BY
499694	1073	845	-72.8	5.6	COL	BY
499695	1073	846	-72.8	5.5	COL	BY
499696	1073	847	-72.8	5.4	COL	BY
499697	1073	848	-72.8	5.3	COL	CS
499698	1073	849	-72.8	5.2	COL	CS
499699	1073	850	-72.8	5.1	COL	CS
499700	1073	851	-72.8	5.0	COL	CS
499701	1073	852	-72.8	4.9	COL	CS
499702	1073	853	-72.8	4.8	COL	CS
499703	1073	854	-72.8	4.7	COL	CS
499704	1073	855	-72.8	4.6	COL	CS
499705	1073	856	-72.8	4.5	COL	CS
499706	1073	857	-72.8	4.4	COL	ME
499707	1073	858	-72.8	4.3	COL	ME
499708	1073	859	-72.8	4.2	COL	ME
499709	1073	860	-72.8	4.1	COL	ME
499710	1073	861	-72.8	4.0	COL	ME
499711	1073	862	-72.8	3.9	COL	ME
499712	1073	863	-72.8	3.8	COL	ME
499713	1073	864	-72.8	3.7	COL	ME
499714	1073	865	-72.8	3.6	COL	ME
499715	1073	866	-72.8	3.5	COL	ME
499716	1073	867	-72.8	3.4	COL	ME
499717	1073	868	-72.8	3.3	COL	ME
499718	1073	869	-72.8	3.2	COL	ME
499719	1073	870	-72.8	3.1	COL	ME
499720	1073	871	-72.8	3.0	COL	ME
499721	1073	872	-72.8	2.9	COL	ME
499722	1073	873	-72.8	2.8	COL	ME
499723	1073	874	-72.8	2.7	COL	ME
499724	1073	875	-72.8	2.6	COL	GV
499725	1073	876	-72.8	2.5	COL	GV
499726	1073	877	-72.8	2.4	COL	GV
499727	1073	878	-72.8	2.3	COL	GV
499728	1073	879	-72.8	2.2	COL	GV
499729	1073	880	-72.8	2.1	COL	GV
499730	1073	881	-72.8	2.0	COL	GV
499731	1073	882	-72.8	1.9	COL	GV
499732	1073	883	-72.8	1.8	COL	GV
499733	1073	884	-72.8	1.7	COL	GV
499734	1073	885	-72.8	1.6	COL	GV
499735	1073	886	-72.8	1.5	COL	GV
499736	1073	887	-72.8	1.4	COL	GV
499737	1073	888	-72.8	1.3	COL	GV
499738	1073	889	-72.8	1.2	COL	GV
499739	1073	890	-72.8	1.1	COL	CQ
499740	1073	891	-72.8	1.0	COL	CQ
499741	1073	892	-72.8	0.9	COL	CQ
499742	1073	893	-72.8	0.8	COL	CQ
499743	1073	894	-72.8	0.7	COL	CQ
499744	1073	895	-72.8	0.6	COL	CQ
499745	1073	896	-72.8	0.5	COL	CQ
499746	1073	897	-72.8	0.4	COL	CQ
499747	1073	898	-72.8	0.3	COL	CQ
499748	1073	899	-72.8	0.2	COL	CQ
499749	1073	900	-72.8	0.1	COL	CQ
499750	1073	901	-72.8	0.0	COL	CQ
499751	1073	902	-72.8	-0.1	COL	CQ
499752	1073	903	-72.8	-0.2	COL	CQ
499753	1073	904	-72.8	-0.3	COL	CQ
499754	1073	905	-72.8	-0.4	COL	CQ
499755	1073	906	-72.8	-0.5	COL	CQ
499756	1073	907	-72.8	-0.6	COL	AM
499757	1073	908	-72.8	-0.7	COL	AM
499758	1073	909	-72.8	-0.8	COL	AM
499759	1073	910	-72.8	-0.9	COL	AM
499760	1073	911	-72.8	-1.0	COL	AM
499761	1073	912	-72.8	-1.1	COL	AM
499762	1073	913	-72.8	-1.2	COL	AM
499763	1073	914	-72.8	-1.3	COL	AM
499764	1073	915	-72.8	-1.4	COL	AM
499765	1073	916	-72.8	-1.5	COL	AM
499766	1073	917	-72.8	-1.6	COL	AM
499767	1073	918	-72.8	-1.7	COL	AM
499768	1073	919	-72.8	-1.8	COL	AM
499769	1073	920	-72.8	-1.9	COL	AM
499770	1073	921	-72.8	-2.0	COL	AM
499771	1073	922	-72.8	-2.1	COL	AM
499772	1073	923	-72.8	-2.2	COL	AM
499773	1073	924	-72.8	-2.3	COL	AM
500692	1074	784	-72.7	11.7	COL	LG
500693	1074	785	-72.7	11.6	COL	LG
500694	1074	786	-72.7	11.5	COL	LG
500695	1074	787	-72.7	11.4	COL	LG
500696	1074	788	-72.7	11.3	COL	LG
500697	1074	789	-72.7	11.2	COL	LG
500698	1074	790	-72.7	11.1	COL	LG
500699	1074	791	-72.7	11.0	COL	LG
500700	1074	792	-72.7	10.9	COL	LG
500722	1074	814	-72.7	8.7	COL	NS
500723	1074	815	-72.7	8.6	COL	NS
500724	1074	816	-72.7	8.5	COL	NS
500725	1074	817	-72.7	8.4	COL	NS
500726	1074	818	-72.7	8.3	COL	NS
500727	1074	819	-72.7	8.2	COL	NS
500728	1074	820	-72.7	8.1	COL	NS
500729	1074	821	-72.7	8.0	COL	NS
500730	1074	822	-72.7	7.9	COL	NS
500731	1074	823	-72.7	7.8	COL	NS
500732	1074	824	-72.7	7.7	COL	NS
500733	1074	825	-72.7	7.6	COL	NS
500734	1074	826	-72.7	7.5	COL	NS
500735	1074	827	-72.7	7.4	COL	NS
500736	1074	828	-72.7	7.3	COL	NS
500737	1074	829	-72.7	7.2	COL	NS
500738	1074	830	-72.7	7.1	COL	NS
500739	1074	831	-72.7	7.0	COL	ST
500740	1074	832	-72.7	6.9	COL	ST
500741	1074	833	-72.7	6.8	COL	ST
500742	1074	834	-72.7	6.7	COL	ST
500743	1074	835	-72.7	6.6	COL	ST
500744	1074	836	-72.7	6.5	COL	BY
500745	1074	837	-72.7	6.4	COL	BY
500746	1074	838	-72.7	6.3	COL	BY
500747	1074	839	-72.7	6.2	COL	BY
500748	1074	840	-72.7	6.1	COL	BY
500749	1074	841	-72.7	6.0	COL	BY
500750	1074	842	-72.7	5.9	COL	BY
500751	1074	843	-72.7	5.8	COL	BY
500752	1074	844	-72.7	5.7	COL	BY
500753	1074	845	-72.7	5.6	COL	BY
500754	1074	846	-72.7	5.5	COL	BY
500755	1074	847	-72.7	5.4	COL	BY
500756	1074	848	-72.7	5.3	COL	BY
500757	1074	849	-72.7	5.2	COL	CS
500758	1074	850	-72.7	5.1	COL	CS
500759	1074	851	-72.7	5.0	COL	CS
500760	1074	852	-72.7	4.9	COL	CS
500761	1074	853	-72.7	4.8	COL	CS
500762	1074	854	-72.7	4.7	COL	CS
500763	1074	855	-72.7	4.6	COL	CS
500764	1074	856	-72.7	4.5	COL	CS
500765	1074	857	-72.7	4.4	COL	CS
500766	1074	858	-72.7	4.3	COL	ME
500767	1074	859	-72.7	4.2	COL	ME
500768	1074	860	-72.7	4.1	COL	ME
500769	1074	861	-72.7	4.0	COL	ME
500770	1074	862	-72.7	3.9	COL	ME
500771	1074	863	-72.7	3.8	COL	ME
500772	1074	864	-72.7	3.7	COL	ME
500773	1074	865	-72.7	3.6	COL	ME
500774	1074	866	-72.7	3.5	COL	ME
500775	1074	867	-72.7	3.4	COL	ME
500776	1074	868	-72.7	3.3	COL	ME
500777	1074	869	-72.7	3.2	COL	ME
500778	1074	870	-72.7	3.1	COL	ME
500779	1074	871	-72.7	3.0	COL	ME
500780	1074	872	-72.7	2.9	COL	ME
500781	1074	873	-72.7	2.8	COL	ME
500782	1074	874	-72.7	2.7	COL	ME
500783	1074	875	-72.7	2.6	COL	GV
500784	1074	876	-72.7	2.5	COL	GV
500785	1074	877	-72.7	2.4	COL	GV
500786	1074	878	-72.7	2.3	COL	GV
500787	1074	879	-72.7	2.2	COL	GV
500788	1074	880	-72.7	2.1	COL	GV
500789	1074	881	-72.7	2.0	COL	GV
500790	1074	882	-72.7	1.9	COL	GV
500791	1074	883	-72.7	1.8	COL	GV
500792	1074	884	-72.7	1.7	COL	GV
500793	1074	885	-72.7	1.6	COL	GV
500794	1074	886	-72.7	1.5	COL	GV
500795	1074	887	-72.7	1.4	COL	GV
500796	1074	888	-72.7	1.3	COL	GV
500797	1074	889	-72.7	1.2	COL	CQ
500798	1074	890	-72.7	1.1	COL	CQ
500799	1074	891	-72.7	1.0	COL	CQ
500800	1074	892	-72.7	0.9	COL	CQ
500801	1074	893	-72.7	0.8	COL	CQ
500802	1074	894	-72.7	0.7	COL	CQ
500803	1074	895	-72.7	0.6	COL	CQ
500804	1074	896	-72.7	0.5	COL	CQ
500805	1074	897	-72.7	0.4	COL	CQ
500806	1074	898	-72.7	0.3	COL	CQ
500807	1074	899	-72.7	0.2	COL	CQ
500808	1074	900	-72.7	0.1	COL	CQ
500809	1074	901	-72.7	0.0	COL	CQ
500810	1074	902	-72.7	-0.1	COL	CQ
500811	1074	903	-72.7	-0.2	COL	CQ
500812	1074	904	-72.7	-0.3	COL	CQ
500813	1074	905	-72.7	-0.4	COL	CQ
500814	1074	906	-72.7	-0.5	COL	CQ
500815	1074	907	-72.7	-0.6	COL	AM
500816	1074	908	-72.7	-0.7	COL	AM
500817	1074	909	-72.7	-0.8	COL	AM
500818	1074	910	-72.7	-0.9	COL	AM
500819	1074	911	-72.7	-1.0	COL	AM
500820	1074	912	-72.7	-1.1	COL	AM
500821	1074	913	-72.7	-1.2	COL	AM
500822	1074	914	-72.7	-1.3	COL	AM
500823	1074	915	-72.7	-1.4	COL	AM
500824	1074	916	-72.7	-1.5	COL	AM
500825	1074	917	-72.7	-1.6	COL	AM
500826	1074	918	-72.7	-1.7	COL	AM
500827	1074	919	-72.7	-1.8	COL	AM
500828	1074	920	-72.7	-1.9	COL	AM
500829	1074	921	-72.7	-2.0	COL	AM
500830	1074	922	-72.7	-2.1	COL	AM
500831	1074	923	-72.7	-2.2	COL	AM
500832	1074	924	-72.7	-2.3	COL	AM
500833	1074	925	-72.7	-2.4	COL	AM
501766	1075	784	-72.6	11.7	COL	LG
501767	1075	785	-72.6	11.6	COL	LG
501768	1075	786	-72.6	11.5	COL	LG
501769	1075	787	-72.6	11.4	COL	LG
501770	1075	788	-72.6	11.3	COL	LG
501771	1075	789	-72.6	11.2	COL	LG
501772	1075	790	-72.6	11.1	COL	LG
501773	1075	791	-72.6	11.0	COL	LG
501798	1075	816	-72.6	8.5	COL	NS
501799	1075	817	-72.6	8.4	COL	NS
501800	1075	818	-72.6	8.3	COL	NS
501801	1075	819	-72.6	8.2	COL	NS
501802	1075	820	-72.6	8.1	COL	NS
501803	1075	821	-72.6	8.0	COL	NS
501804	1075	822	-72.6	7.9	COL	NS
501805	1075	823	-72.6	7.8	COL	NS
501806	1075	824	-72.6	7.7	COL	NS
501807	1075	825	-72.6	7.6	COL	NS
501808	1075	826	-72.6	7.5	COL	NS
501809	1075	827	-72.6	7.4	COL	NS
501810	1075	828	-72.6	7.3	COL	NS
501811	1075	829	-72.6	7.2	COL	NS
501812	1075	830	-72.6	7.1	COL	NS
501813	1075	831	-72.6	7.0	COL	NS
501814	1075	832	-72.6	6.9	COL	ST
501815	1075	833	-72.6	6.8	COL	ST
501816	1075	834	-72.6	6.7	COL	ST
501817	1075	835	-72.6	6.6	COL	ST
501818	1075	836	-72.6	6.5	COL	ST
501819	1075	837	-72.6	6.4	COL	BY
501820	1075	838	-72.6	6.3	COL	BY
501821	1075	839	-72.6	6.2	COL	BY
501822	1075	840	-72.6	6.1	COL	BY
501823	1075	841	-72.6	6.0	COL	BY
501824	1075	842	-72.6	5.9	COL	BY
501825	1075	843	-72.6	5.8	COL	BY
501826	1075	844	-72.6	5.7	COL	BY
501827	1075	845	-72.6	5.6	COL	BY
501828	1075	846	-72.6	5.5	COL	BY
501829	1075	847	-72.6	5.4	COL	BY
501830	1075	848	-72.6	5.3	COL	CS
501831	1075	849	-72.6	5.2	COL	CS
501832	1075	850	-72.6	5.1	COL	CS
501833	1075	851	-72.6	5.0	COL	CS
501834	1075	852	-72.6	4.9	COL	CS
501835	1075	853	-72.6	4.8	COL	CS
501836	1075	854	-72.6	4.7	COL	CS
501837	1075	855	-72.6	4.6	COL	CS
501838	1075	856	-72.6	4.5	COL	CS
501839	1075	857	-72.6	4.4	COL	CS
501840	1075	858	-72.6	4.3	COL	ME
501841	1075	859	-72.6	4.2	COL	ME
501842	1075	860	-72.6	4.1	COL	ME
501843	1075	861	-72.6	4.0	COL	ME
501844	1075	862	-72.6	3.9	COL	ME
501845	1075	863	-72.6	3.8	COL	ME
501846	1075	864	-72.6	3.7	COL	ME
501847	1075	865	-72.6	3.6	COL	ME
501848	1075	866	-72.6	3.5	COL	ME
501849	1075	867	-72.6	3.4	COL	ME
501850	1075	868	-72.6	3.3	COL	ME
501851	1075	869	-72.6	3.2	COL	ME
501852	1075	870	-72.6	3.1	COL	ME
501853	1075	871	-72.6	3.0	COL	ME
501854	1075	872	-72.6	2.9	COL	ME
501855	1075	873	-72.6	2.8	COL	ME
501856	1075	874	-72.6	2.7	COL	ME
501857	1075	875	-72.6	2.6	COL	GV
501858	1075	876	-72.6	2.5	COL	GV
501859	1075	877	-72.6	2.4	COL	GV
501860	1075	878	-72.6	2.3	COL	GV
501861	1075	879	-72.6	2.2	COL	GV
501862	1075	880	-72.6	2.1	COL	GV
501863	1075	881	-72.6	2.0	COL	GV
501864	1075	882	-72.6	1.9	COL	GV
501865	1075	883	-72.6	1.8	COL	GV
501866	1075	884	-72.6	1.7	COL	GV
501867	1075	885	-72.6	1.6	COL	GV
501868	1075	886	-72.6	1.5	COL	GV
501869	1075	887	-72.6	1.4	COL	GV
501870	1075	888	-72.6	1.3	COL	GV
501871	1075	889	-72.6	1.2	COL	GV
501872	1075	890	-72.6	1.1	COL	CQ
501873	1075	891	-72.6	1.0	COL	CQ
501874	1075	892	-72.6	0.9	COL	CQ
501875	1075	893	-72.6	0.8	COL	CQ
501876	1075	894	-72.6	0.7	COL	CQ
501877	1075	895	-72.6	0.6	COL	CQ
501878	1075	896	-72.6	0.5	COL	CQ
501879	1075	897	-72.6	0.4	COL	CQ
501880	1075	898	-72.6	0.3	COL	CQ
501881	1075	899	-72.6	0.2	COL	CQ
501882	1075	900	-72.6	0.1	COL	CQ
501883	1075	901	-72.6	0.0	COL	CQ
501884	1075	902	-72.6	-0.1	COL	CQ
501885	1075	903	-72.6	-0.2	COL	CQ
501886	1075	904	-72.6	-0.3	COL	CQ
501887	1075	905	-72.6	-0.4	COL	CQ
501888	1075	906	-72.6	-0.5	COL	CQ
501889	1075	907	-72.6	-0.6	COL	CQ
501890	1075	908	-72.6	-0.7	COL	AM
501891	1075	909	-72.6	-0.8	COL	AM
501892	1075	910	-72.6	-0.9	COL	AM
501893	1075	911	-72.6	-1.0	COL	AM
501894	1075	912	-72.6	-1.1	COL	AM
501895	1075	913	-72.6	-1.2	COL	AM
501896	1075	914	-72.6	-1.3	COL	AM
501897	1075	915	-72.6	-1.4	COL	AM
501898	1075	916	-72.6	-1.5	COL	AM
501899	1075	917	-72.6	-1.6	COL	AM
501900	1075	918	-72.6	-1.7	COL	AM
501901	1075	919	-72.6	-1.8	COL	AM
501902	1075	920	-72.6	-1.9	COL	AM
501903	1075	921	-72.6	-2.0	COL	AM
501904	1075	922	-72.6	-2.1	COL	AM
501905	1075	923	-72.6	-2.2	COL	AM
501906	1075	924	-72.6	-2.3	COL	AM
502840	1076	784	-72.5	11.7	COL	LG
502841	1076	785	-72.5	11.6	COL	LG
502842	1076	786	-72.5	11.5	COL	LG
502843	1076	787	-72.5	11.4	COL	LG
502844	1076	788	-72.5	11.3	COL	LG
502845	1076	789	-72.5	11.2	COL	LG
502873	1076	817	-72.5	8.4	COL	NS
502874	1076	818	-72.5	8.3	COL	NS
502875	1076	819	-72.5	8.2	COL	NS
502876	1076	820	-72.5	8.1	COL	NS
502877	1076	821	-72.5	8.0	COL	NS
